59060551,2024-10-06
59108063,2024-10-07
59226093,2024-10-08
59223611,2024-10-09
59218994,2024-10-10
59306859,2024-10-11
59361289,2024-10-12
59427385,2024-10-13
59477194,2024-10-14
59566097,2024-10-15
59619598,2024-10-16
59620583,2024-10-17
59669503,2024-10-18
59743871,2024-10-19
59818414,2024-10-20
59820650,2024-10-21
59860316,2024-10-22
59897595,2024-10-23
59936469,2024-10-24
60006556,2024-10-25
60053275,2024-10-26
60073728,2024-10-27
60060331,2024-10-28
60103085,2024-10-29
60126087,2024-10-30
53656934,2024-10-31
59767807,2024-11-01
59907958,2024-11-02
60005450,2024-11-03
60043956,2024-11-04
60096241,2024-11-05
60154625,2024-11-06
60178796,2024-11-07
60222683,2024-11-08
60303208,2024-11-09
60363821,2024-11-10
9451870,2024-11-11
60506833,2024-11-12
60459821,2024-11-13
60498156,2024-11-14
60546279,2024-11-15
60584966,2024-11-16
60540865,2024-11-17
60565607,2024-11-18
60575357,2024-11-19
60165905,2024-11-20
60260692,2024-11-21
60329274,2024-11-22
60280950,2024-11-23
60337750,2024-11-24
60378956,2024-11-25
32612402,2024-11-26
60029071,2024-11-27
59942884,2024-11-28
59787044,2024-11-29
59868993,2024-11-30
59152463,2024-12-01
59197408,2024-12-02
59277511,2024-12-03
58979012,2024-12-04
57989904,2024-12-05
58307209,2024-12-06
58486441,2024-12-07
31878181,2024-12-08
31905208,2024-12-09
31949745,2024-12-10
31992555,2024-12-11
32039389,2024-12-12
32042924,2024-12-13
32065565,2024-12-14
32075356,2024-12-15
24550436,2024-12-16
32138874,2024-12-17
32183973,2024-12-18
32207282,2024-12-19
59044397,2024-12-20
59192710,2024-12-21
59323115,2024-12-22
59369094,2024-12-23
59405073,2024-12-24
59467353,2024-12-25
60188095,2024-12-26
59525386,2024-12-27
59598661,2024-12-28
60741739,2024-12-29
60914051,2024-12-30
61064316,2024-12-31
61389965,2025-01-01
61561799,2025-01-02
61710932,2025-01-03
61790801,2025-01-04
61931685,2025-01-05
62029683,2025-01-06
62139716,2025-01-07
62270517,2025-01-08
62330750,2025-01-09
62447690,2025-01-10
62496659,2025-01-11
62521739,2025-01-12
62547052,2025-01-13
62587374,2025-01-14
62570381,2025-01-15
62572660,2025-01-16
62589901,2025-01-17
62591109,2025-01-18
62580073,2025-01-19
62507918,2025-01-20
62616114,2025-01-21
61476167,2025-01-22
62695999,2025-01-23
62766621,2025-01-24
60630198,2025-01-25
61248758,2025-01-26
61540033,2025-01-27
61685006,2025-01-28
61793561,2025-01-29
53578785,2025-01-30
61912935,2025-01-31
61942013,2025-02-01
62005529,2025-02-02
62042056,2025-02-03
1130295,2025-02-04
